697:-0.7039006 0.5174706 0.0043501533 0.34192973 0.020734077 -0.51483333 0.40825817 -0.6070887 -0.3683488 0.714761
12:-0.72162455 -0.05471211 0.41615862 -0.110823154 0.36303455 -0.13280405 1.0506971 -0.63244766 0.33742094 0.9235107
223:0.38327074 0.045199808 -0.18397264 0.12750459 -0.35911185 0.42161623 0.3958959 -0.009077885 -0.42553657 0.04206899
541:-0.05692932 0.16680051 -0.28803203 0.021646442 0.0075476477 0.20716262 0.54174775 0.38655877 -0.45175987 -0.032563005
66:-1.3460324 0.21299243 0.7458329 -0.21140647 0.49161646 -0.5638532 1.2935925 -1.1752436 0.6418001 1.3567077
216:0.081059195 -0.30227485 0.30555102 0.20616105 0.15517983 0.6362804 0.6508111 -0.75090754 0.31445488 0.17635131
89:-0.46671093 0.49748805 -0.15236388 -0.31636178 -0.518789 -0.19699155 0.42529777 -0.8545009 0.17078342 -0.35714355
963:-1.2292694 -0.28966385 0.19251716 0.9658615 0.29622483 0.14974278 0.17748357 -0.034059327 0.10268712 -0.7075365
925:-1.5201449 0.30047977 0.4197204 0.968799 0.43292534 -0.6084793 0.30647635 -0.17255384 -0.12268055 -0.5257539
608:0.03560571 -0.21210954 -0.3655652 -0.059007585 -0.46612257 -0.071488544 0.37441978 0.47473606 -0.25111285 0.28576478
124:-0.3349851 0.7802936 -0.2813802 0.9422706 0.103766784 -1.0808161 0.4161971 -0.78532976 -0.4866071 1.1797628
84:-0.46770087 0.22107711 -0.37976325 1.1183066 -0.43962935 -0.8604292 0.36040503 -0.27724177 -0.38779214 0.41886997
833:-0.79968137 0.53281325 0.14269188 0.398229 0.57486135 -0.39700666 0.87419635 -1.2134686 0.12375707 1.2796862
638:-0.57874036 0.351652 0.23922002 0.35260212 -0.39646882 -0.37627566 0.09600595 -0.74814713 -0.040015463 0.5927627
8:-0.84351486 0.0068444447 0.6825703 0.60428697 0.57933843 0.034624316 0.34765223 -0.99094164 0.7531399 0.3121474
73:-0.17964439 -0.21363819 0.26400992 0.55818313 -0.21812578 -0.5552634 0.08680479 0.040207088 0.14449993 0.30267125
941:-0.9760869 -0.36749932 0.048650965 0.36898696 0.18896142 -0.052169677 0.18138416 0.107573725 0.25460565 -0.60954094
620:-0.3621571 0.50182915 -0.010782234 -0.08366141 0.20168886 -0.33771133 0.67384803 -0.63938695 -0.10582719 0.4180504
307:0.33286083 0.102747336 -0.3573575 0.7425593 -0.8106308 -0.88209206 0.61444443 -0.032949597 -0.33036608 -0.2682861
981:-0.889541 0.80609 0.64342296 0.3467663 0.3942285 -0.8959253 0.76864356 -0.9022674 -0.3082575 1.0842246
678:0.0040534968 0.017767139 -0.10173945 0.38055533 -0.30949154 -0.47225508 0.39470506 0.3596803 -0.33929682 0.07503908
501:0.23851103 0.27124873 -0.26204488 0.7670411 -0.4848126 -0.703833 0.7579236 -0.19503212 -0.3739294 -0.047276605
519:-0.40106896 0.36757323 0.6063922 0.0024452969 0.2680393 -0.065158516 0.8481705 -1.0087646 0.29022107 -0.15950353
276:-0.19271217 -0.28906485 0.79244083 0.22035517 -0.30473867 0.29573324 -0.15347351 -1.2183825 0.10879683 -0.2358142
164:-0.10176905 0.1228001 -0.1693316 0.38423258 -0.35511455 -0.49649212 0.386148 -0.4321797 -0.14152043 -0.3815864
170:-0.14175823 0.031125262 0.28077552 -0.17774713 -0.13343973 0.18570262 0.6292947 -0.7891129 0.26813105 -0.29259
425:-0.2563787 0.21030822 0.12073667 1.0163412 -0.43495643 -0.713787 -0.07670088 -0.15377897 -0.16092752 -0.05790059
813:-0.8262441 0.59824693 0.23075676 1.2732108 0.7615692 -0.5958108 0.6382457 -1.223017 -0.73199975 1.1425862
78:-0.9071034 0.39376512 -0.279157 0.32051888 -0.3329367 -0.7217014 0.6350699 -0.6773548 -0.23428161 0.8426982
881:-0.8079043 0.31955478 0.52589786 0.7364223 1.0093905 -0.3208467 0.4119595 -0.8951089 -0.029292274 1.1146941
526:-0.1482497 0.5298091 -0.32218412 0.88415706 -0.07146207 -0.67895854 0.6242147 -0.43381736 -0.26714715 -0.1984662
794:-0.7109335 1.2417829 -0.010310948 1.2117603 0.8499866 -1.8742088 0.43780285 -1.3916949 -0.8347318 0.23943599
649:-0.12324355 0.41422644 -0.33037487 1.1466223 -0.1573005 -0.38469875 0.7592323 -0.1368728 -0.75612414 -0.016572425
993:-0.74418455 1.2731391 0.36535314 0.54461366 0.34670436 -1.9137814 0.35018536 -0.6358293 -0.59882575 0.59076893
447:0.086543985 -0.043559868 0.024976555 0.5378924 0.17632908 -0.07449946 0.019241909 -0.7272767 0.020118173 0.5315213
952:-0.8219811 -0.18871647 -0.23415269 0.69712275 -0.0037242242 -0.051775005 -0.046094663 -0.08997204 0.28804663 -0.4218355
461:-0.055097807 0.09440316 -0.008792009 0.93962234 -0.37763444 -0.54368144 -0.027706685 -0.5540269 -0.37178388 0.06754616
324:-0.111410044 0.10598189 -0.34678861 0.7488635 -0.066109 -0.14214416 0.52854675 -0.3000194 -0.2593511 0.19843124
332:-0.2350714 0.714521 0.5087966 0.07299282 0.31748578 -0.10301421 1.0777266 -0.92656153 0.3323722 -0.008241817
175:0.36639667 0.30733368 -0.08536944 0.39641377 -0.24052487 -0.23861958 0.7534869 -0.40003252 -0.063022934 0.17068693
19:-0.057235867 0.5376448 0.23827527 0.008653524 0.12226491 1.1617008 0.17537536 -0.3765683 -0.049231634 0.35840583
313:-0.5221927 -0.37511668 0.43414846 1.0096856 0.62885463 0.1091131 0.11493235 -0.76267916 0.6797184 0.32988754
918:-1.2457452 -0.31559488 0.0542817 1.2822157 0.18791105 -0.11768177 -0.04322847 0.041245896 -0.16364242 -0.6963295
724:-0.517179 -0.12349264 0.40507323 0.04715835 0.13951454 -0.10196062 0.77777445 -0.64212906 0.15824175 0.7240237
362:-0.07892037 -0.6318885 0.5042236 0.51811594 -0.15101159 0.16391812 0.18661864 -0.6923959 0.438787 0.012247435
265:0.25242928 -0.1502116 0.28560904 0.59176785 -0.7522419 -0.2735443 -0.3890079 0.05181304 -0.5106231 -0.05461939
806:-0.5966076 0.5077963 -0.10501609 0.84250027 -0.17865472 -1.0990952 0.5802676 -0.5881708 -0.28572357 0.63366437
100:-0.7563487 0.037514728 0.12278208 -0.2516402 -0.59381616 -0.83154875 0.36640283 -0.7822866 0.21675132 0.82444364
732:-1.2122426 0.9470098 0.45176938 0.5637267 0.5515828 -1.2189745 0.6305624 -0.97073185 -0.3906965 1.4492158
23:-0.15724741 -0.06974993 0.31660917 -0.15177284 -0.24384049 -0.029784193 0.40830857 -1.146795 0.34652635 -0.42482546
433:-0.5076927 0.13318181 0.46508446 0.22954611 -0.14764003 0.026523737 0.5479166 -1.065181 0.35835394 0.17120786
62:-0.36345008 -0.3317213 0.08867284 -0.32958272 -1.0537349 0.16803673 -0.7346763 -0.1152706 -0.2554233 0.25711328
552:-0.2794962 -0.3533381 0.74231434 -0.18887186 -0.31116173 0.40506575 0.1839569 -0.7509851 0.24253659 -0.34532464
321:0.2268263 0.22268212 -0.083094336 1.1012799 -0.6748397 -0.8726497 0.17933165 -0.36233762 -0.24830054 0.22567321
580:-0.4221956 -0.0151768625 0.110413 0.79329383 -0.15701891 -0.46593964 -0.047209755 -0.6845434 0.0461969 -0.047604326
929:-1.1327325 0.11444324 0.003843716 0.9184641 -0.042697653 -0.29134306 0.4346683 0.15032768 -0.6255666 -1.069464
537:0.07126047 0.06412804 -0.20618586 0.6613554 -0.38360572 -0.18015902 0.31451076 -0.93787205 -0.013504438 0.014138327
135:-0.82117873 -0.2893332 0.22729279 -0.5087291 -0.05788417 -0.28972363 0.5599581 -0.9088758 0.46154648 0.83203995
896:-0.3953504 0.952348 -0.17507058 1.0943007 0.32188067 -1.4434146 0.35743132 -0.38513714 -0.45725062 0.2322348
128:-0.41611585 0.5236128 -0.86781245 0.89880437 0.24276641 -0.6097345 0.371977 -0.4644369 -0.44781092 -0.23582855
4:-0.19302379 -0.28395072 0.060211025 0.42913395 -0.23717327 -0.06815764 0.14144994 -1.1531843 0.26165658 0.13905169
869:-0.23495264 0.56205094 -0.13041738 0.5378292 0.19337611 -0.8915279 0.5187686 -0.34935576 -0.2509905 0.5309253
121:-0.18514748 0.16269135 0.16077454 0.77928126 -0.42519587 -0.8492802 0.22446607 -0.1201026 -0.21439354 -0.08217468
343:-0.6357671 0.050882265 0.8566971 1.0127159 0.8115348 -0.019738175 0.25025755 -1.1418471 0.7452642 0.34881982
404:-0.71909326 0.4813528 -0.037874896 0.7835949 -0.064689375 -0.89896953 0.397047 -0.3392054 -0.19821613 0.17519695
523:-0.044937696 0.1353701 -0.15206409 1.0042946 -0.5483597 -0.88273126 0.27784416 -0.04075693 -0.29608265 0.08604501
829:-0.7765571 0.24583432 0.028270846 0.3533719 0.6717432 -0.08912893 0.541315 -0.76720464 0.23702498 0.9835141
88:-0.61572725 0.02850137 0.31634536 -0.006597531 0.35644564 0.03136266 0.9507315 -0.6928516 0.32501802 1.1648378
598:0.048484433 0.19765167 -0.40808207 0.65135515 0.0025610093 -0.26757035 0.19738932 0.14068213 -0.27581513 0.1745381
421:-0.3013173 -0.18866494 0.37333226 0.6402966 0.34491387 -0.19710898 0.20577621 -0.72412497 0.58991414 -0.06798418
702:-0.41484007 0.29994163 -0.3300268 0.84915906 -0.016681088 -0.50921875 0.7288563 0.028583579 -0.41732946 -0.2502692
450:-0.20102647 0.083894216 0.17026979 0.35025772 -0.10577836 -0.110798 0.153559 -1.0152652 0.29410535 0.22108263
77:-0.3975329 0.61759424 -0.80672604 1.1759909 0.082713686 -0.89730966 0.7039716 -0.45056224 -0.61738104 -0.009823632
415:-0.2843163 0.110112354 0.4739493 0.39514717 0.1767678 -0.18909644 0.59332967 -1.5680392 0.46187449 -0.10252639
40:-0.45037824 0.060128238 -0.1763928 0.4362739 -0.45530185 -0.86342305 0.07749728 -0.5500997 -0.038011637 0.63561064
534:0.06817548 -0.27977663 0.11122609 0.9101196 -0.6545353 -0.6067346 -0.19494465 -0.42736542 -0.046189327 -0.012144693
955:-0.9172611 -0.34348142 -0.3818576 1.0195922 0.03292362 -0.20398198 0.20380215 0.1854522 -0.42944974 -0.66807973
985:-0.70342493 1.40599 0.23191431 1.0254081 0.45629814 -1.5580187 0.72602963 -0.8845476 -0.7889282 0.29039732
593:0.25907755 0.2590106 0.27551144 0.105510205 -0.09156942 -0.19078642 0.23900908 0.772512 0.24425578 0.13671833
674:-0.46147227 0.052748226 -0.12716788 0.072420955 0.23417726 0.3358697 0.85418135 -0.1744204 -0.17636645 -0.38093355
318:0.26462203 0.17802908 0.27124876 0.17474847 0.078071915 -0.081806675 0.29263794 0.7248701 0.41248536 0.15859856
378:-0.40182015 -0.024174213 0.122299284 0.40643716 0.0031060427 0.08191103 -0.11616623 -1.4044642 0.22580129 0.14670934
798:-1.0243862 0.7231066 0.29834303 -0.30977237 0.033334948 -0.5273716 0.4440071 -0.8989452 0.09366318 0.3960274
418:-0.083445735 0.46220174 0.22140397 0.8883328 -0.18875498 -0.28191093 0.37705728 -1.0308378 0.14689814 -0.12777059
373:0.16106628 0.295269 -0.23450774 0.4884188 -0.5748701 -0.63719463 0.39805192 -0.3281171 -0.3352775 -0.35351852
110:0.1737234 0.4992894 0.24758463 -0.01750155 -0.18851309 -0.013134591 0.10732317 0.6303041 0.3882671 0.18362142
762:-0.670876 -0.41396472 0.53482383 -0.49357048 -0.29529443 -0.10573562 0.5068565 -0.7689578 0.26051268 0.7802728
469:-0.12054296 0.2651457 0.32039058 0.5719034 -0.45171013 -0.52421016 0.06203327 -0.6763751 0.059489902 0.18709855
990:-1.0652152 1.0900537 0.29848507 -0.23490699 0.10066934 -0.4297547 0.5929268 -0.9447543 -0.40453282 0.24743497
783:-0.57941717 -0.8807675 0.30108953 0.24437122 0.0010846924 0.13063437 0.23641993 -0.3809577 0.3693462 0.7559266
504:-0.9016042 0.81964755 0.39922228 -0.5467969 0.085540436 0.14668708 0.8725913 -0.6759561 0.08727182 -0.35987192
475:0.48734522 -0.21561337 0.15029068 0.49036843 -0.65879726 -0.4342078 0.34482655 -0.30540425 -0.12879424 -0.049737006
931:-0.91937596 0.0603647 -0.24156818 0.8165501 -0.18773751 -0.33573884 0.2546823 0.079382986 -0.68092215 -0.91937196
295:-0.092114426 0.5157771 0.13596365 0.42508283 0.036005817 -0.19177923 0.4066543 -0.87210083 0.22322232 0.0020589547
944:-0.86331123 -0.106230676 0.10802505 0.8863867 -0.13930777 -0.51553065 0.1104465 0.18476225 -0.29507625 -0.7189808
914:-0.68539834 -0.6520758 0.16428925 0.8775997 0.10230971 0.0532712 0.058352605 0.18294139 -0.17961873 -0.31728566
716:-0.58130425 0.78983825 -0.20037621 0.16305023 0.4591942 -0.78032744 0.76322246 -0.52641505 -0.4764436 0.55046415
320:-0.07212763 0.57680744 -0.42044297 0.5637722 -0.07177312 -0.47269285 1.0563749 -0.34527567 -0.58010024 -0.22655706
743:-0.7727861 -0.18653715 0.2732339 -0.30892035 0.11218719 -0.13874233 0.81697685 -0.75277424 0.35519964 0.99118704
681:-0.46370173 0.47789103 -0.11480662 1.0310594 -0.2700783 -0.6641728 0.7353118 -0.17581499 -0.59946525 -0.14251025
717:-0.028804993 0.5377235 0.08040273 0.4584894 0.0836716 -0.48439875 0.43184394 -0.4945657 0.04706214 0.102166966
481:0.1969815 0.24807815 -0.015037989 0.2320235 -0.31332552 -0.3095645 0.65988994 -0.76974285 0.0061855903 -0.025790878
15:-0.56313163 0.03431279 0.44223005 -0.057459433 -0.019692268 0.025520448 0.49032137 -1.1151229 0.40149778 -0.0867607
549:-0.23137748 0.344438 -0.37128675 0.91771793 -0.26060116 -0.49509794 0.6076288 -0.095805466 -0.5208228 -0.026374793
269:-0.12900773 0.4484847 0.12870061 0.8742736 -0.22134092 -0.7724079 0.34199002 -0.8181668 0.014488177 0.18984176
920:-0.56492263 -0.35802025 0.3201743 0.45976514 -0.08453522 0.013504966 -0.04476801 0.37939006 -0.48253217 -0.23956023
486:-0.4534268 0.050492454 0.69150156 0.8140639 0.5897782 0.17812286 0.36851168 -1.0796528 0.20720103 0.44060642
11:-0.028906858 0.070330225 0.4151255 0.4086412 -0.4328521 0.3612259 -0.84199274 -0.10659435 -0.2482882 0.32117492
104:-0.32350203 -0.27098382 0.04871181 -0.45021927 -0.25588346 0.6345873 0.31581306 -0.58283335 -0.08356518 0.64236504
892:-0.38387907 0.121578604 -0.20331785 1.0127108 -0.1291716 -0.43274307 -0.20051032 -0.6257747 -0.41119826 0.4906183
851:-0.16497731 0.3728249 -0.23673165 0.51746464 -0.19977272 -0.3992893 0.55679125 -0.48856476 -0.33033594 0.49714127
90:-0.81901777 0.7550591 0.029470973 0.8209959 0.08179674 -1.3031073 0.332024 -0.21508671 -0.6547488 0.72983533
556:-0.0055770827 0.29500505 -0.3116558 0.7618922 -0.16678783 -0.47005823 0.5781652 0.06317211 -0.3318063 -0.09489335
9:-0.93203706 -0.03322807 0.26896936 -0.8193775 -0.40864632 -0.6080336 0.5907491 -1.0243706 0.40657613 0.6883238
141:-0.34374452 -0.05316421 -0.22960168 -0.18632287 -0.853957 0.4659882 -0.6698291 -0.22763886 -0.30476305 0.35783297
181:-0.038764987 -0.22640681 0.68412626 0.0257741 0.4856265 0.42577946 0.6629447 -0.9029497 0.5497777 -0.08675152
802:-0.7994885 -0.39048553 0.31497055 -0.47903228 -0.5492466 -0.29541364 0.0053402446 -0.50790864 0.04952596 0.8928499
132:0.07942939 0.40386134 0.37686414 0.39045393 -0.25152355 -0.477795 0.35422283 -1.4845709 0.3834825 -0.40735677
870:-0.776688 0.22176422 0.5878847 0.3902458 0.89547133 0.08604946 0.4112443 -0.8966825 -0.051942583 0.47339103
746:-0.71231526 0.4800629 -0.024520064 0.9390019 0.31328115 -0.79116184 0.8060544 0.07535388 -0.78614897 -1.1825192
751:-0.42276645 0.5413148 -0.5123439 1.0432415 0.38102618 -0.5593565 0.9624948 -0.3220411 -0.689186 -0.10087962
201:-0.93595904 0.1190454 0.78716666 0.5174376 0.104257636 -0.56939036 -0.085470684 -0.7037139 0.3968546 0.06472933
706:-0.7742238 1.0315126 0.12163478 0.80673015 0.60280615 -1.2208732 0.77066636 -1.1307566 -0.57896054 0.93908346
44:-0.23149416 0.143035 0.93135214 -0.3588327 -0.14554197 0.5114427 0.3565286 -0.74704456 0.039294094 -0.2541845
236:-0.14921753 0.044194993 0.9841008 0.32637504 -0.31243342 0.25948712 -0.68637264 -0.36089173 -0.2275958 0.29099038
959:-1.091707 0.03812225 0.2983208 0.91788036 -0.10471748 -0.8637979 0.3611163 0.24745809 -0.43934122 -0.59869015
385:-0.19295186 0.15589641 -0.22923775 1.0046918 -0.44757858 -0.6786277 0.2906652 -0.17505948 -0.29447675 0.14322516
33:-0.022587176 -0.13611478 0.023744117 0.4622608 -0.3641173 -0.39037216 -0.19319452 -0.24334714 0.17766207 0.08973778
117:-0.11800941 0.43106008 -0.43628195 0.36011612 -0.2912069 -0.4003045 0.816657 -0.35344616 -0.41977847 0.5709124
904:-0.5576543 -0.177302 0.10745683 0.2136402 0.06385915 -0.029335715 0.5478882 0.6501222 -0.7098873 -0.25127923
273:0.2905945 -0.0014766926 0.7077144 0.08032117 -0.3191505 0.14620203 0.529489 -0.70941937 -0.1783871 -0.29811355
908:-0.67598474 -0.15591542 0.33845326 0.24088524 0.018829636 -0.20618464 0.5396528 0.7442669 -0.79969764 -0.24375023
567:-0.09040593 0.47948068 -0.30153352 0.6846866 -0.0436076 -0.3363604 0.6624477 -0.3052257 -0.3868387 0.22297359
650:-0.7184367 0.1499538 0.031527296 0.46493527 -0.33908042 -0.9437157 0.0029549845 -0.47757196 0.041234307 1.0185975
497:0.17510171 -0.45600614 0.13235123 0.5679516 -0.60477257 0.10570687 -0.20262435 -0.20496829 -0.2849486 -0.101357736
197:-0.40271786 0.38870144 0.289889 0.7046071 -0.24109353 -0.3927083 0.5647574 -0.7678362 0.001418479 -0.023666663
966:-0.97707814 -0.12998657 0.646475 0.7749991 -0.013119398 -0.49542838 0.4890334 0.26786107 -0.23188601 -0.19348532
492:-0.13027221 -0.055080596 -0.39714137 0.77188164 -0.23188666 -0.0054051075 0.17492054 -0.3181262 -0.30356812 -0.11249277
346:-0.1881913 0.1931653 -0.065879576 0.96695507 -0.48647463 -0.33433676 0.22454976 -0.34850457 -0.056357615 -0.12928104
670:-0.48860285 0.17303671 -0.26530296 0.88198483 -0.06412826 -0.6919921 0.55436057 0.41462398 -0.75905323 -0.25904047
613:-0.7535014 -0.110875994 -0.09577915 0.6273273 -0.36154804 -0.8867375 -0.21397483 -0.4688979 0.14277555 0.77965075
280:0.38618177 -0.043788116 0.49984702 0.16189782 -0.81191987 -0.31181678 0.080202326 -0.74626017 0.12735388 -0.24222031
840:-0.93732774 0.5614819 0.45638266 0.71699065 0.96947896 -0.2671987 0.7907744 -1.0015033 -0.09660924 1.2286129
919:-0.49492437 -0.2159981 0.026117226 0.38767302 0.030277804 0.3159464 0.08785692 0.40991524 -0.34236032 -0.18546486
936:-1.0568867 -0.18779674 -0.21458864 1.204192 -0.08644961 -0.61579233 0.21680023 0.006482498 -0.5455813 -0.93092126
787:-0.4723603 0.41531655 -0.34496364 0.8452563 -0.4649955 -0.8349603 0.43471727 -0.045313958 -0.40800145 -0.020428088
287:0.20840882 0.28306007 -0.010279552 0.79417723 -0.2609145 -0.45566413 0.1605777 -0.9574041 -0.0656022 0.2508322
668:-0.73258704 0.12878452 -0.17212209 1.0144882 -0.060446825 -0.71253604 0.6001405 0.2760794 -0.6538567 -0.37209043
454:-0.042034883 1.0787909 0.35075277 0.18893945 -0.44067013 0.36137876 -0.6934854 0.034137227 0.17262208 0.11475029
627:-0.18208082 0.3420701 -0.2120837 0.30788165 -0.23363034 -0.41610157 0.5550845 -0.38782954 -0.16366498 0.6126622
466:0.042830165 -0.15565427 0.77008694 -0.2775053 -0.14835711 0.6264631 0.6091324 -0.81192106 -0.10448349 -0.30586395
351:-0.14312996 -0.37990028 0.24173246 0.8045446 -0.06726461 0.034958836 -0.19044405 -1.0610836 0.3608811 0.16407862
585:0.040150445 -0.3583985 0.2894979 0.43187433 -0.10840508 0.62931234 0.2587471 -0.85406864 -0.059174303 0.1827421
692:-1.0007893 0.9178432 0.54510903 -0.06421495 0.5391993 -0.3895104 0.6733523 -1.0425982 -0.36016342 0.49029636
540:0.029211534 -0.17270377 0.52497894 0.23464206 -0.18429932 -0.23880221 0.6646032 -1.2691619 0.4191696 -0.41510803
407:-0.028938131 0.803107 0.065987185 0.19592525 0.20525762 0.17563216 1.2057728 -0.6835765 -0.11681576 -0.10636416
291:-0.5548167 0.75556713 0.6083643 0.29150552 -0.041273337 -0.58438927 0.6942912 -0.6927561 0.33591905 -0.15051396
948:-0.84508663 -0.10186787 -0.10035342 0.8163899 -0.26833478 -0.38375938 0.19752237 -0.052503668 -0.3145266 -0.702151
866:-0.06525777 0.19819598 -0.1969373 0.25602633 -0.36253884 -0.44600496 0.4933866 -0.06081987 -0.35613182 0.3021154
262:-0.08811061 -0.59699357 0.3037832 0.8248257 -0.0700468 -0.18038704 0.079816096 -0.42659453 0.34061667 0.112346366
470:-0.6053313 0.70413584 0.8383808 0.7352602 0.59226024 -0.09826001 0.78520024 -1.0314182 0.24603993 0.7836405
298:-0.08120862 0.43543583 -0.52198356 0.8322627 -0.47875538 -0.4801219 -0.044901155 -0.3751543 -0.19333276 -0.14256427
186:-0.2186223 -0.10017483 1.2707584 -0.04656532 -0.3401433 0.40684575 -0.5577085 -0.6339554 -0.17461938 0.16129309
769:-0.5791809 0.5019961 -0.2801229 0.85123885 -0.14774287 -0.9309853 0.45508096 -0.47744232 -0.5779506 -0.17562604
227:0.075481094 0.1403247 0.7101026 -0.31377706 -0.6265396 0.32482275 0.11621138 -1.2508352 0.17870322 -0.7361184
250:-0.47898525 0.08036448 0.7254477 0.76939183 0.6145355 0.38400483 0.744926 -1.1110462 0.42281723 0.44353235
392:-0.11829667 0.3503512 -0.08532115 0.6350463 -0.08515374 -0.24578984 0.95693374 -0.5216836 -0.21567614 0.15887603
588:-0.19894579 -0.23383094 -0.043850034 0.43318483 -0.007684075 0.5096962 0.14754975 0.3953612 0.9941869 -0.10906413
